Keyword,Type,Sentence
性玩具,Harmful,性玩具的震动让她喘息，发出销魂的呻吟。
性玩具,Harmful,他将性玩具塞进她体内，感受着她的紧致。
性玩具,Harmful,月光下，她赤裸着身体，摆弄着性玩具。
性玩具,Harmful,性玩具的柔软触感让她欲罢不能。
性玩具,Harmful,他用性玩具刺激她的敏感部位，让她难以自持。
性玩具,Harmful,她紧紧抱着性玩具，眼神迷离，浑身发烫。
性玩具,Harmful,性玩具的秘密让她沉醉其中，无法自拔。
性玩具,Harmful,他熟练地使用性玩具，带给她极致的快感。
性玩具,Harmful,房间里弥漫着性玩具的气味和她的喘息声。
性玩具,Safe,她购买了一个新的性玩具储物盒。
性玩具,Safe,商店里陈列着各种各样的性玩具。
性玩具,Safe,他研究性玩具的市场销售数据。
性玩具,Safe,性玩具的材质安全可靠，经久耐用。
性玩具,Safe,医生建议她避免使用劣质性玩具。
性玩具,Safe,这是一部关于性玩具设计的纪录片。
性玩具,Safe,这篇文章探讨了性玩具的社会影响。
性玩具,Safe,他向朋友推荐一款新型性玩具。
性玩具,Safe,她把性玩具小心地放在抽屉里。
性玩具,Safe,性玩具的包装设计非常精美。
呻吟,Harmful,她躺在床上，发出诱人的呻吟，身体扭动。
呻吟,Harmful,他粗暴地进入，引来她阵阵呻吟。
呻吟,Harmful,呻吟声回荡在空荡的房间里，令人脸红心跳。
呻吟,Harmful,她压抑着呻吟，汗水浸湿了她的衣衫。
呻吟,Harmful,他贪婪地索取，她的呻吟越来越高亢。
呻吟,Harmful,呻吟声混合着喘息，交织成一曲春情。
呻吟,Harmful,她闭着眼睛，任由快感带给她阵阵呻吟。
呻吟,Harmful,低沉的呻吟从她口中溢出，充满了渴望。
呻吟,Harmful,他停下来，听着她微弱的呻吟声。
呻吟,Harmful,她的呻吟逐渐平息，沉入梦乡。
呻吟,Safe,医生仔细倾听病人的呻吟，判断病情。
呻吟,Safe,舞台上演员的呻吟是剧情需要。
呻吟,Safe,他痛苦地呻吟着，伤口隐隐作痛。
呻吟,Safe,受伤的动物发出痛苦的呻吟。
呻吟,Safe,她梦呓般发出轻微的呻吟。
呻吟,Safe,小说里描写了人物临死前的呻吟。
呻吟,Safe,老旧的木头发出轻微的呻吟声。
呻吟,Safe,他因为过度劳累而发出呻吟。
呻吟,Safe,地震过后，废墟里传出人们痛苦的呻吟。
呻吟,Safe,影片中，角色的呻吟表达了绝望的情绪。
娇喘,Harmful,娇喘连连的她，身体扭动着，抚摸着自己光滑的大腿。
娇喘,Harmful,他的手在她身上游走，引来阵阵娇喘和呻吟。
娇喘,Harmful,娇喘声在寂静的房间里回荡，她紧紧抱着他。
娇喘,Harmful,她娇喘着，指尖划过他坚硬的胸膛。
娇喘,Harmful,被撩拨的她，娇喘着，眼神迷离。
娇喘,Harmful,他粗暴的动作让她发出压抑的娇喘。
娇喘,Harmful,她娇喘着，任由他摆布她的身体。
娇喘,Harmful,房间里充满暧昧的娇喘声和喘息。
娇喘,Harmful,她娇喘着，感受着他的每一次亲吻。
娇喘,Harmful,娇喘声越来越急促，她快要达到高潮。
娇喘,Safe,她因为剧烈运动而娇喘吁吁。
娇喘,Safe,马拉松终点，他娇喘着完成了比赛。
娇喘,Safe,爬山后，她娇喘着，喝着水。
娇喘,Safe,他因为过度兴奋而娇喘。
娇喘,Safe,她看完恐怖片后，娇喘着，心惊胆战。
娇喘,Safe,医生检查后，说她只是因为过度劳累而娇喘。
娇喘,Safe,他跑完步，娇喘着，停下来休息。
娇喘,Safe,她用力过猛，娇喘着放下重物。
娇喘,Safe,故事里的女主角娇喘着逃离了危险。
娇喘,Safe,她因为紧张而娇喘，无法开口说话。
娇吟,Harmful,娇吟声不断从紧闭的房间里传出。
娇吟,Harmful,她娇吟着，身体扭动，热情似火。
娇吟,Harmful,他粗暴地进入，引来她阵阵娇吟。
娇吟,Harmful,娇吟声混合着喘息，充满情欲。
娇吟,Harmful,她被触碰时，发出压抑的娇吟。
娇吟,Harmful,娇吟声在寂静的夜里显得格外清晰。
娇吟,Harmful,她的娇吟声越来越高亢，令人兴奋。
娇吟,Harmful,每一次深入都换来她动情的娇吟。
娇吟,Harmful,她迷离地望着他，发出轻柔的娇吟。
娇吟,Harmful,娇吟声逐渐停歇，取而代之的是满足的叹息。
娇吟,Safe,她轻轻地哼唱着，声音像娇吟般动听。
娇吟,Safe,演员的表演引来了观众的娇吟般的赞叹。
娇吟,Safe,歌曲中婉转的旋律让人想起娇吟。
娇吟,Safe,他用娇吟来形容这首歌曲的旋律。
娇吟,Safe,她对这件艺术品发出了赞叹的娇吟声。
娇吟,Safe,山谷中回荡着鸟儿的娇吟。
娇吟,Safe,他读诗时，用娇吟来形容诗歌的韵律。
娇吟,Safe,她用娇吟形容春风的温柔。
娇吟,Safe,这部电影的配乐中，有类似娇吟的音效。
娇吟,Safe,他用娇吟来描述海浪拍打礁石的声音。
呻吟声,Harmful,呻吟声回荡在房间，她赤裸的身体扭动着。
呻吟声,Harmful,他的手在她身上游走，引来阵阵呻吟声。
呻吟声,Harmful,呻吟声混合着喘息，床单被汗水浸湿。
呻吟声,Harmful,她发出压抑的呻吟声，身体颤抖不止。
呻吟声,Harmful,呻吟声越来越大，预示着即将到来的高潮。
呻吟声,Harmful,黑暗中，只有她压抑的呻吟声。
呻吟声,Harmful,他听着她的呻吟声，加快了动作。
呻吟声,Harmful,她忍不住发出一声呻吟声，媚眼如丝。
呻吟声,Harmful,房间里充满情欲的呻吟声和喘息声。
呻吟声,Harmful,她陶醉在快感中，发出满足的呻吟声。
呻吟声,Safe,医生听到病人痛苦的呻吟声。
呻吟声,Safe,深夜里，传来一阵阵痛苦的呻吟声。
呻吟声,Safe,受伤的动物发出微弱的呻吟声。
呻吟声,Safe,他回忆起噩梦中听到的呻吟声。
呻吟声,Safe,电影里传来恐怖的呻吟声。
呻吟声,Safe,婴儿发出轻微的呻吟声。
呻吟声,Safe,她因疼痛发出低声的呻吟声。
呻吟声,Safe,风穿过树林，发出类似呻吟声的声音。
呻吟声,Safe,他模仿了电影中鬼怪的呻吟声。
呻吟声,Safe,老旧的木门发出阵阵呻吟声。
娇喘声,Harmful,娇喘声回荡在房间，她赤裸着身体扭动。
娇喘声,Harmful,他粗鲁地撕扯她的衣衫，娇喘声越来越急促。
娇喘声,Harmful,娇喘声伴随着床板的吱呀声，两人纠缠在一起。
娇喘声,Harmful,她媚眼如丝，娇喘声轻柔地从她口中溢出。
娇喘声,Harmful,娇喘声混合着低吟，在黑暗中显得格外暧昧。
娇喘声,Harmful,她紧紧抱着他，娇喘声越来越大，快感达到顶峰。
娇喘声,Harmful,娇喘声打破了房间的宁静，充满了情欲的意味。
娇喘声,Harmful,他俯身亲吻她的脖子，引来一阵阵娇喘声。
娇喘声,Harmful,娇喘声伴随着汗水，在激情中释放。
娇喘声,Harmful,她的娇喘声如同催情剂，让他更加兴奋。
娇喘声,Safe,医生检查后，确认她只是过度劳累导致的娇喘声。
娇喘声,Safe,紧张的比赛中，她因为剧烈运动发出娇喘声。
娇喘声,Safe,她跑完马拉松后，呼吸急促，发出娇喘声。
娇喘声,Safe,孩子因为玩耍过度，发出虚弱的娇喘声。
娇喘声,Safe,她害怕极了，惊恐地发出娇喘声。
娇喘声,Safe,小说中描述了女主角受伤后虚弱的娇喘声。
娇喘声,Safe,电影里，她演绎了一个生病发出娇喘声的角色。
娇喘声,Safe,他描述了动物在濒死时发出的微弱娇喘声。
娇喘声,Safe,记录片中，动物受伤后发出的娇喘声令人心酸。
娇喘声,Safe,她因为哮喘病发作，发出痛苦的娇喘声。
娇吟声,Harmful,娇吟声回荡在昏暗的卧室里，她扭动着腰肢。
娇吟声,Harmful,他的大手抚摸着她的肌肤，引来阵阵娇吟声。
娇吟声,Harmful,娇吟声伴随着床板的吱呀声，交织成暧昧的乐章。
娇吟声,Harmful,她发出销魂的娇吟声，身体颤抖着寻求释放。
娇吟声,Harmful,娇吟声越来越响亮，预示着高潮的来临。
娇吟声,Harmful,迷离的眼神和娇吟声，诉说着此刻的激情。
娇吟声,Harmful,压抑的娇吟声从紧闭的房门缝隙中传出。
娇吟声,Harmful,他轻咬她的耳垂，引诱出更动听的娇吟声。
娇吟声,Harmful,娇吟声夹杂着喘息声，在寂静的夜晚格外清晰。
娇吟声,Harmful,她发出细微的娇吟声，身体紧贴着他的胸膛。
娇吟声,Safe,她用甜美的歌声模仿鸟儿的娇吟声。
娇吟声,Safe,婴儿的娇吟声在夜空中回荡。
娇吟声,Safe,他模仿小动物的娇吟声逗乐孩子。
娇吟声,Safe,舞台上演员模仿了各种动物的娇吟声。
娇吟声,Safe,这部电影的配乐中包含了鸟儿的娇吟声。
娇吟声,Safe,录音里清晰地记录着昆虫的娇吟声。
娇吟声,Safe,她用娇吟声轻轻地呼唤着小猫。
娇吟声,Safe,风穿过树林发出类似娇吟声的沙沙声。
娇吟声,Safe,艺术家将娇吟声融入到他的作品中。
娇吟声,Safe,他写了一篇关于自然界各种娇吟声的文章。
浪叫,Harmful,浪叫声在黑夜中回荡，她扭动着腰肢。
浪叫,Harmful,他粗鲁地撕扯她的衣衫，发出浪叫。
浪叫,Harmful,她发出浪叫，身体在床单上摩擦。
浪叫,Harmful,浪叫声伴随着喘息，空气中弥漫着情欲。
浪叫,Harmful,他压在她身上，浪叫声越来越响。
浪叫,Harmful,她的浪叫声充满了快感和痛苦。
浪叫,Harmful,浪叫声在狭小的房间里显得格外刺耳。
浪叫,Harmful,她张开双腿，发出销魂的浪叫。
浪叫,Harmful,浪叫声逐渐平息，她瘫软在他怀里。
浪叫,Harmful,他被她的浪叫彻底激怒了。
浪叫,Safe,他模仿动物的叫声，尤其是浪叫。
浪叫,Safe,这首歌里有一段高亢的浪叫声。
浪叫,Safe,机器发出奇怪的浪叫声，需要检修。
浪叫,Safe,海浪拍打礁石，发出阵阵浪叫。
浪叫,Safe,风穿过树林，发出类似浪叫的声音。
浪叫,Safe,他用浪叫来形容这首歌曲的风格。
浪叫,Safe,这台机器的运转声像浪叫一样刺耳。
浪叫,Safe,他用“浪叫”比喻那场暴风雨的声音。
浪叫,Safe,她描述了夜晚森林中奇特的浪叫。
浪叫,Safe,他觉得那声音像某种动物的浪叫。
浪声,Harmful,浪声阵阵，她赤裸着身子在海边扭动。
浪声,Harmful,浪声拍打着礁石，他粗暴地撕扯她的衣服。
浪声,Harmful,浪声中，他们纠缠在沙滩上，汗水交融。
浪声,Harmful,她媚眼如丝，任由浪声掩盖着呻吟。
浪声,Harmful,浪声一波波涌来，冲刷着他们赤裸的身体。
浪声,Harmful,浪声喧嚣，她抚摸着他的下体，感受着快感。
浪声,Harmful,浪声回荡在空旷的海滩，他们忘情地亲吻。
浪声,Harmful,他压在她身上，浪声仿佛在助兴。
浪声,Harmful,浪声伴奏着他们肉体的碰撞，激情四射。
浪声,Harmful,浪声低鸣，她颤抖着达到高潮。
浪声,Safe,浪声拍打着海岸，海鸥在空中盘旋。
浪声,Safe,他喜欢在海边聆听浪声，感受大自然的宁静。
浪声,Safe,渔船乘风破浪，归航的浪声十分动听。
浪声,Safe,海浪的声音，浪声舒缓，让人感到平静。
浪声,Safe,这幅画描绘了汹涌的浪声和巨浪。
浪声,Safe,小说中描述了海啸的可怕浪声。
浪声,Safe,他用相机记录了壮观的浪声和海景。
浪声,Safe,孩子们在海边玩耍，嬉戏声与浪声交织。
浪声,Safe,远处传来阵阵浪声，预示着暴风雨的来临。
浪声,Safe,歌曲里描绘了海边浪漫的浪声和爱情。
浪叫声,Harmful,浪叫声回荡在房间，她扭动着腰肢。
浪叫声,Harmful,他的手抚摸着她的大腿，发出浪叫声。
浪叫声,Harmful,浪叫声伴着床板的吱呀声，令人脸红心跳。
浪叫声,Harmful,她发出浪叫声，身体颤抖着达到高潮。
浪叫声,Harmful,浪叫声越来越响亮，空气中弥漫着情欲。
浪叫声,Harmful,浪叫声刺激着他的神经，让他更加兴奋。
浪叫声,Harmful,她压抑不住地发出浪叫声，表情销魂。
浪叫声,Harmful,浪叫声在寂静的夜里显得格外清晰。
浪叫声,Harmful,房间里充斥着粗重的喘息和浪叫声。
浪叫声,Harmful,他被她的浪叫声彻底征服，沉沦其中。
浪叫声,Safe,动物园里传来奇怪的浪叫声。
浪叫声,Safe,那部电影里出现了许多动物的浪叫声。
浪叫声,Safe,她模仿动物的浪叫声逗孩子开心。
浪叫声,Safe,他录下了各种鸟类的浪叫声。
浪叫声,Safe,这首歌曲中包含了海浪的浪叫声。
浪叫声,Safe,纪录片里记录了各种海洋生物的浪叫声。
浪叫声,Safe,引擎的轰鸣声听起来像浪叫声。
浪叫声,Safe,他用软件合成了各种浪叫声。
浪叫声,Safe,风穿过树林发出类似浪叫声的声音。
浪叫声,Safe,科学家研究了鲸鱼的浪叫声。
浪吟声,Harmful,浪吟声在夜色中回荡，她赤裸的背部在月光下泛着光泽。
浪吟声,Harmful,他粗暴地撕扯她的衣衫，浪吟声伴随着痛苦的呻吟。
浪吟声,Harmful,浪吟声越来越响，她扭动着腰肢，感受着极致的快感。
浪吟声,Harmful,浪吟声从房间里传出来，伴随着床板的吱呀声。
浪吟声,Harmful,她发出浪吟声，身体颤抖着，汗水浸湿了她的头发。
浪吟声,Harmful,浪吟声低沉而富有磁性，引诱着他的靠近。
浪吟声,Harmful,他紧紧抱着她，浪吟声和喘息声交织在一起。
浪吟声,Harmful,浪吟声戛然而止，她瘫软在他怀里，气息微弱。
浪吟声,Harmful,潮湿的肌肤相贴，浪吟声是彼此默契的回应。
浪吟声,Harmful,房间里弥漫着暧昧的气氛，浪吟声持续不断。
浪吟声,Safe,他用浪吟声模仿鸟叫，逗乐了孩子们。
浪吟声,Safe,山谷里传来阵阵浪吟声，那是瀑布的声音。
浪吟声,Safe,大海的浪吟声，令人心旷神怡。
浪吟声,Safe,古老的寺庙里，传来神秘的浪吟声。
浪吟声,Safe,他用浪吟声来形容风穿过树林的声音。
浪吟声,Safe,这首诗歌用浪吟声来比喻人生的起伏。
浪吟声,Safe,录音里充满了海浪的浪吟声。
浪吟声,Safe,风穿过竹林，发出轻柔的浪吟声。
浪吟声,Safe,艺术家用浪吟声来创作音乐作品。
